,vtec_mean,vtec_std,vtec_min,vtec_max,n_maps
2017-08-27 08:30:00+00:00,,,,,0
2017-08-27 09:00:00+00:00,10.385459200000001,,10.385459200000001,10.385459200000001,1
2017-08-27 09:30:00+00:00,,,,,0
2017-08-27 10:00:00+00:00,11.4073408,,11.4073408,11.4073408,1
2017-08-27 10:30:00+00:00,,,,,0
2017-08-27 11:00:00+00:00,12.976799999999999,,12.976799999999999,12.976799999999999,1
2017-08-27 11:30:00+00:00,,,,,0
2017-08-27 12:00:00+00:00,15.178259199999998,,15.178259199999998,15.178259199999998,1
2017-08-27 12:30:00+00:00,,,,,0
2017-08-27 13:00:00+00:00,18.308140799999997,,18.308140799999997,18.308140799999997,1
2017-08-27 13:30:00+00:00,,,,,0
2017-08-27 14:00:00+00:00,21.971481599999997,,21.971481599999997,21.971481599999997,1
2017-08-27 14:30:00+00:00,,,,,0
2017-08-27 15:00:00+00:00,24.192422399999998,,24.192422399999998,24.192422399999998,1
2017-08-27 15:30:00+00:00,,,,,0
2017-08-27 16:00:00+00:00,24.796704,,24.796704,24.796704,1
2017-08-27 16:30:00+00:00,,,,,0
2017-08-27 17:00:00+00:00,23.962585599999993,,23.962585599999993,23.962585599999993,1
2017-08-27 17:30:00+00:00,,,,,0
2017-08-27 18:00:00+00:00,23.368704,,23.368704,23.368704,1
2017-08-27 18:30:00+00:00,,,,,0
2017-08-27 19:00:00+00:00,22.804563199999997,,22.804563199999997,22.804563199999997,1
2017-08-27 19:30:00+00:00,,,,,0
2017-08-27 20:00:00+00:00,20.228704,,20.228704,20.228704,1
2017-08-27 20:30:00+00:00,,,,,0
2017-08-27 21:00:00+00:00,19.3616448,,19.3616448,19.3616448,1
2017-08-27 21:30:00+00:00,,,,,0
2017-08-27 22:00:00+00:00,16.7976448,,16.7976448,16.7976448,1
2017-08-27 22:30:00+00:00,,,,,0
2017-08-27 23:00:00+00:00,12.720281600000003,,12.720281600000003,12.720281600000003,1
2017-08-27 23:30:00+00:00,,,,,0
2017-08-28 00:00:00+00:00,10.156140800000001,,10.156140800000001,10.156140800000001,1
2017-08-28 00:30:00+00:00,,,,,0
2017-08-28 01:00:00+00:00,8.8464,,8.8464,8.8464,1
2017-08-28 01:30:00+00:00,,,,,0
2017-08-28 02:00:00+00:00,8.192,,8.192,8.192,1
2017-08-28 02:30:00+00:00,,,,,0
2017-08-28 03:00:00+00:00,7.6238592,,7.6238592,7.6238592,1
2017-08-28 03:30:00+00:00,,,,,0
2017-08-28 04:00:00+00:00,6.4399999999999995,,6.4399999999999995,6.4399999999999995,1
2017-08-28 04:30:00+00:00,,,,,0
2017-08-28 05:00:00+00:00,5.140000000000001,,5.140000000000001,5.140000000000001,1
2017-08-28 05:30:00+00:00,,,,,0
2017-08-28 06:00:00+00:00,5.5478592,,5.5478592,5.5478592,1
2017-08-28 06:30:00+00:00,,,,,0
2017-08-28 07:00:00+00:00,7.6717184,,7.6717184,7.6717184,1
2017-08-28 07:30:00+00:00,,,,,0
2017-08-28 08:00:00+00:00,8.879859199999999,,8.879859199999999,8.879859199999999,1
2017-08-28 08:30:00+00:00,,,,,0
2017-08-28 09:00:00+00:00,9.943340800000001,,9.943340800000001,9.943340800000001,1
2017-08-28 09:30:00+00:00,,,,,0
2017-08-28 10:00:00+00:00,11.2646592,,11.2646592,11.2646592,1
2017-08-28 10:30:00+00:00,,,,,0
2017-08-28 11:00:00+00:00,13.031199999999998,,13.031199999999998,13.031199999999998,1
2017-08-28 11:30:00+00:00,,,,,0
2017-08-28 12:00:00+00:00,15.732659199999997,,15.732659199999997,15.732659199999997,1
2017-08-28 12:30:00+00:00,,,,,0
2017-08-28 13:00:00+00:00,18.774681599999997,,18.774681599999997,18.774681599999997,1
2017-08-28 13:30:00+00:00,,,,,0
2017-08-28 14:00:00+00:00,22.147622399999996,,22.147622399999996,22.147622399999996,1
2017-08-28 14:30:00+00:00,,,,,0
2017-08-28 15:00:00+00:00,23.815763199999996,,23.815763199999996,23.815763199999996,1
2017-08-28 15:30:00+00:00,,,,,0
2017-08-28 16:00:00+00:00,21.327807999999997,,21.327807999999997,21.327807999999997,1
2017-08-28 16:30:00+00:00,,,,,0
2017-08-28 17:00:00+00:00,17.927385599999994,,17.927385599999994,17.927385599999994,1
2017-08-28 17:30:00+00:00,,,,,0
2017-08-28 18:00:00+00:00,15.425222399999997,,15.425222399999997,15.425222399999997,1
2017-08-28 18:30:00+00:00,,,,,0
2017-08-28 19:00:00+00:00,13.549222399999998,,13.549222399999998,13.549222399999998,1
2017-08-28 19:30:00+00:00,,,,,0
2017-08-28 20:00:00+00:00,12.301504000000001,,12.301504000000001,12.301504000000001,1
2017-08-28 20:30:00+00:00,,,,,0
2017-08-28 21:00:00+00:00,11.4268224,,11.4268224,11.4268224,1
2017-08-28 21:30:00+00:00,,,,,0
2017-08-28 22:00:00+00:00,9.1913408,,9.1913408,9.1913408,1
2017-08-28 22:30:00+00:00,,,,,0
2017-08-28 23:00:00+00:00,7.8536,,7.8536,7.8536,1
2017-08-28 23:30:00+00:00,,,,,0
2017-08-29 00:00:00+00:00,7.243859200000001,,7.243859200000001,7.243859200000001,1
2017-08-29 00:30:00+00:00,,,,,0
2017-08-29 01:00:00+00:00,6.493600000000001,,6.493600000000001,6.493600000000001,1
2017-08-29 01:30:00+00:00,,,,,0
2017-08-29 02:00:00+00:00,6.3617408,,6.3617408,6.3617408,1
2017-08-29 02:30:00+00:00,,,,,0
2017-08-29 03:00:00+00:00,6.093600000000001,,6.093600000000001,6.093600000000001,1
2017-08-29 03:30:00+00:00,,,,,0
2017-08-29 04:00:00+00:00,5.732800000000001,,5.732800000000001,5.732800000000001,1
2017-08-29 04:30:00+00:00,,,,,0
2017-08-29 05:00:00+00:00,5.3745408,,5.3745408,5.3745408,1
2017-08-29 05:30:00+00:00,,,,,0
2017-08-29 06:00:00+00:00,6.3054592000000005,,6.3054592000000005,6.3054592000000005,1
2017-08-29 06:30:00+00:00,,,,,0
2017-08-29 07:00:00+00:00,9.833740800000001,,9.833740800000001,9.833740800000001,1
2017-08-29 07:30:00+00:00,,,,,0
2017-08-29 08:00:00+00:00,11.953600000000002,,11.953600000000002,11.953600000000002,1
2017-08-29 08:30:00+00:00,,,,,0
2017-08-29 09:00:00+00:00,12.336940799999999,,12.336940799999999,12.336940799999999,1
2017-08-29 09:30:00+00:00,,,,,0
2017-08-29 10:00:00+00:00,13.488940800000002,,13.488940800000002,13.488940800000002,1
2017-08-29 10:30:00+00:00,,,,,0
2017-08-29 11:00:00+00:00,14.4592,,14.4592,14.4592,1
2017-08-29 11:30:00+00:00,,,,,0
2017-08-29 12:00:00+00:00,15.4593408,,15.4593408,15.4593408,1
2017-08-29 12:30:00+00:00,,,,,0
2017-08-29 13:00:00+00:00,16.680281599999997,,16.680281599999997,16.680281599999997,1
2017-08-29 13:30:00+00:00,,,,,0
2017-08-29 14:00:00+00:00,18.092422399999997,,18.092422399999997,18.092422399999997,1
2017-08-29 14:30:00+00:00,,,,,0
2017-08-29 15:00:00+00:00,18.963903999999996,,18.963903999999996,18.963903999999996,1
2017-08-29 15:30:00+00:00,,,,,0
2017-08-29 16:00:00+00:00,19.032844799999996,,19.032844799999996,19.032844799999996,1
2017-08-29 16:30:00+00:00,,,,,0
2017-08-29 17:00:00+00:00,20.195622399999998,,20.195622399999998,20.195622399999998,1
2017-08-29 17:30:00+00:00,,,,,0
2017-08-29 18:00:00+00:00,21.430822399999997,,21.430822399999997,21.430822399999997,1
2017-08-29 18:30:00+00:00,,,,,0
2017-08-29 19:00:00+00:00,21.2314816,,21.2314816,21.2314816,1
2017-08-29 19:30:00+00:00,,,,,0
2017-08-29 20:00:00+00:00,19.9713856,,19.9713856,19.9713856,1
2017-08-29 20:30:00+00:00,,,,,0
2017-08-29 21:00:00+00:00,18.2224448,,18.2224448,18.2224448,1
2017-08-29 21:30:00+00:00,,,,,0
2017-08-29 22:00:00+00:00,13.826540800000004,,13.826540800000004,13.826540800000004,1
2017-08-29 22:30:00+00:00,,,,,0
2017-08-29 23:00:00+00:00,10.6888,,10.6888,10.6888,1
2017-08-29 23:30:00+00:00,,,,,0
2017-08-30 00:00:00+00:00,9.904281600000001,,9.904281600000001,9.904281600000001,1
2017-08-30 00:30:00+00:00,,,,,0
2017-08-30 01:00:00+00:00,8.8617408,,8.8617408,8.8617408,1
2017-08-30 01:30:00+00:00,,,,,0
2017-08-30 02:00:00+00:00,7.6017408,,7.6017408,7.6017408,1
2017-08-30 02:30:00+00:00,,,,,0
2017-08-30 03:00:00+00:00,7.122540800000001,,7.122540800000001,7.122540800000001,1
2017-08-30 03:30:00+00:00,,,,,0
2017-08-30 04:00:00+00:00,6.4681408000000005,,6.4681408000000005,6.4681408000000005,1
2017-08-30 04:30:00+00:00,,,,,0
2017-08-30 05:00:00+00:00,6.2017408,,6.2017408,6.2017408,1
2017-08-30 05:30:00+00:00,,,,,0
2017-08-30 06:00:00+00:00,7.2025407999999995,,7.2025407999999995,7.2025407999999995,1
2017-08-30 06:30:00+00:00,,,,,0
2017-08-30 07:00:00+00:00,9.7881408,,9.7881408,9.7881408,1
2017-08-30 07:30:00+00:00,,,,,0
2017-08-30 08:00:00+00:00,11.4928,,11.4928,11.4928,1
2017-08-30 08:30:00+00:00,,,,,0
2017-08-30 09:00:00+00:00,12.4328,,12.4328,12.4328,1
2017-08-30 09:30:00+00:00,,,,,0
2017-08-30 10:00:00+00:00,13.839200000000002,,13.839200000000002,13.839200000000002,1
2017-08-30 10:30:00+00:00,,,,,0
2017-08-30 11:00:00+00:00,15.532940799999999,,15.532940799999999,15.532940799999999,1
2017-08-30 11:30:00+00:00,,,,,0
2017-08-30 12:00:00+00:00,17.0313408,,17.0313408,17.0313408,1
2017-08-30 12:30:00+00:00,,,,,0
2017-08-30 13:00:00+00:00,18.6616,,18.6616,18.6616,1
2017-08-30 13:30:00+00:00,,,,,0
2017-08-30 14:00:00+00:00,20.6345408,,20.6345408,20.6345408,1
2017-08-30 14:30:00+00:00,,,,,0
2017-08-30 15:00:00+00:00,20.991481599999997,,20.991481599999997,20.991481599999997,1
2017-08-30 15:30:00+00:00,,,,,0
2017-08-30 16:00:00+00:00,20.628422399999998,,20.628422399999998,20.628422399999998,1
2017-08-30 16:30:00+00:00,,,,,0
2017-08-30 17:00:00+00:00,20.047904,,20.047904,20.047904,1
2017-08-30 17:30:00+00:00,,,,,0
2017-08-30 18:00:00+00:00,19.1757632,,19.1757632,19.1757632,1
2017-08-30 18:30:00+00:00,,,,,0
2017-08-30 19:00:00+00:00,17.7924224,,17.7924224,17.7924224,1
2017-08-30 19:30:00+00:00,,,,,0
2017-08-30 20:00:00+00:00,15.891763200000002,,15.891763200000002,15.891763200000002,1
2017-08-30 20:30:00+00:00,,,,,0
2017-08-30 21:00:00+00:00,12.885222400000002,,12.885222400000002,12.885222400000002,1
2017-08-30 21:30:00+00:00,,,,,0
2017-08-30 22:00:00+00:00,10.1609408,,10.1609408,10.1609408,1
2017-08-30 22:30:00+00:00,,,,,0
2017-08-30 23:00:00+00:00,9.2857408,,9.2857408,9.2857408,1
2017-08-30 23:30:00+00:00,,,,,0
2017-08-31 00:00:00+00:00,8.9810816,,8.9810816,8.9810816,1
2017-08-31 00:30:00+00:00,,,,,0
2017-08-31 01:00:00+00:00,8.1146816,,8.1146816,8.1146816,1
2017-08-31 01:30:00+00:00,,,,,0
2017-08-31 02:00:00+00:00,7.9620224,,7.9620224,7.9620224,1
2017-08-31 02:30:00+00:00,,,,,0
2017-08-31 03:00:00+00:00,7.7348224,,7.7348224,7.7348224,1
2017-08-31 03:30:00+00:00,,,,,0
2017-08-31 04:00:00+00:00,7.0722816,,7.0722816,7.0722816,1
2017-08-31 04:30:00+00:00,,,,,0
2017-08-31 05:00:00+00:00,6.651481600000001,,6.651481600000001,6.651481600000001,1
2017-08-31 05:30:00+00:00,,,,,0
2017-08-31 06:00:00+00:00,7.4569408,,7.4569408,7.4569408,1
2017-08-31 06:30:00+00:00,,,,,0
2017-08-31 07:00:00+00:00,9.926400000000001,,9.926400000000001,9.926400000000001,1
2017-08-31 07:30:00+00:00,,,,,0
2017-08-31 08:00:00+00:00,12.1328,,12.1328,12.1328,1
2017-08-31 08:30:00+00:00,,,,,0
2017-08-31 09:00:00+00:00,14.382540800000001,,14.382540800000001,14.382540800000001,1
2017-08-31 09:30:00+00:00,,,,,0
2017-08-31 10:00:00+00:00,18.6709184,,18.6709184,18.6709184,1
2017-08-31 10:30:00+00:00,,,,,0
2017-08-31 11:00:00+00:00,25.709881600000003,,25.709881600000003,25.709881600000003,1
2017-08-31 11:30:00+00:00,,,,,0
2017-08-31 12:00:00+00:00,31.9230592,,31.9230592,31.9230592,1
2017-08-31 12:30:00+00:00,,,,,0
2017-08-31 13:00:00+00:00,36.7333184,,36.7333184,36.7333184,1
2017-08-31 13:30:00+00:00,,,,,0
2017-08-31 14:00:00+00:00,38.4355776,,38.4355776,38.4355776,1
2017-08-31 14:30:00+00:00,,,,,0
2017-08-31 15:00:00+00:00,35.056799999999996,,35.056799999999996,35.056799999999996,1
2017-08-31 15:30:00+00:00,,,,,0
2017-08-31 16:00:00+00:00,29.627340799999995,,29.627340799999995,29.627340799999995,1
2017-08-31 16:30:00+00:00,,,,,0
2017-08-31 17:00:00+00:00,23.810163199999998,,23.810163199999998,23.810163199999998,1
2017-08-31 17:30:00+00:00,,,,,0
2017-08-31 18:00:00+00:00,19.8058816,,19.8058816,19.8058816,1
2017-08-31 18:30:00+00:00,,,,,0
2017-08-31 19:00:00+00:00,18.6340224,,18.6340224,18.6340224,1
2017-08-31 19:30:00+00:00,,,,,0
2017-08-31 20:00:00+00:00,16.9157632,,16.9157632,16.9157632,1
2017-08-31 20:30:00+00:00,,,,,0
2017-08-31 21:00:00+00:00,14.426540800000001,,14.426540800000001,14.426540800000001,1
2017-08-31 21:30:00+00:00,,,,,0
2017-08-31 22:00:00+00:00,11.9361408,,11.9361408,11.9361408,1
2017-08-31 22:30:00+00:00,,,,,0
2017-08-31 23:00:00+00:00,10.0452224,,10.0452224,10.0452224,1
2017-08-31 23:30:00+00:00,,,,,0
2017-09-01 00:00:00+00:00,9.4937408,,9.4937408,9.4937408,1
2017-09-01 00:30:00+00:00,,,,,0
2017-09-01 01:00:00+00:00,8.797222399999999,,8.797222399999999,8.797222399999999,1
2017-09-01 01:30:00+00:00,,,,,0
2017-09-01 02:00:00+00:00,8.1098816,,8.1098816,8.1098816,1
2017-09-01 02:30:00+00:00,,,,,0
2017-09-01 03:00:00+00:00,7.809881600000001,,7.809881600000001,7.809881600000001,1
2017-09-01 03:30:00+00:00,,,,,0
2017-09-01 04:00:00+00:00,7.1601408,,7.1601408,7.1601408,1
2017-09-01 04:30:00+00:00,,,,,0
2017-09-01 05:00:00+00:00,6.9665408,,6.9665408,6.9665408,1
2017-09-01 05:30:00+00:00,,,,,0
2017-09-01 06:00:00+00:00,7.6761408,,7.6761408,7.6761408,1
2017-09-01 06:30:00+00:00,,,,,0
2017-09-01 07:00:00+00:00,9.093599999999999,,9.093599999999999,9.093599999999999,1
2017-09-01 07:30:00+00:00,,,,,0
2017-09-01 08:00:00+00:00,10.6681408,,10.6681408,10.6681408,1
2017-09-01 08:30:00+00:00,,,,,0
2017-09-01 09:00:00+00:00,11.712799999999998,,11.712799999999998,11.712799999999998,1
2017-09-01 09:30:00+00:00,,,,,0
2017-09-01 10:00:00+00:00,13.248140799999998,,13.248140799999998,13.248140799999998,1
2017-09-01 10:30:00+00:00,,,,,0
2017-09-01 11:00:00+00:00,15.5408,,15.5408,15.5408,1
2017-09-01 11:30:00+00:00,,,,,0
2017-09-01 12:00:00+00:00,18.6153408,,18.6153408,18.6153408,1
2017-09-01 12:30:00+00:00,,,,,0
2017-09-01 13:00:00+00:00,21.2380224,,21.2380224,21.2380224,1
2017-09-01 13:30:00+00:00,,,,,0
2017-09-01 14:00:00+00:00,24.6980224,,24.6980224,24.6980224,1
2017-09-01 14:30:00+00:00,,,,,0
2017-09-01 15:00:00+00:00,25.1752448,,25.1752448,25.1752448,1
2017-09-01 15:30:00+00:00,,,,,0
2017-09-01 16:00:00+00:00,20.9432448,,20.9432448,20.9432448,1
2017-09-01 16:30:00+00:00,,,,,0
2017-09-01 17:00:00+00:00,17.2210816,,17.2210816,17.2210816,1
2017-09-01 17:30:00+00:00,,,,,0
2017-09-01 18:00:00+00:00,16.299999999999997,,16.299999999999997,16.299999999999997,1
2017-09-01 18:30:00+00:00,,,,,0
2017-09-01 19:00:00+00:00,16.3532224,,16.3532224,16.3532224,1
2017-09-01 19:30:00+00:00,,,,,0
2017-09-01 20:00:00+00:00,16.112703999999997,,16.112703999999997,16.112703999999997,1
2017-09-01 20:30:00+00:00,,,,,0
2017-09-01 21:00:00+00:00,14.9068224,,14.9068224,14.9068224,1
2017-09-01 21:30:00+00:00,,,,,0
2017-09-01 22:00:00+00:00,12.2458816,,12.2458816,12.2458816,1
2017-09-01 22:30:00+00:00,,,,,0
2017-09-01 23:00:00+00:00,10.235340800000001,,10.235340800000001,10.235340800000001,1
2017-09-01 23:30:00+00:00,,,,,0
2017-09-02 00:00:00+00:00,9.4128,,9.4128,9.4128,1
2017-09-02 00:30:00+00:00,,,,,0
2017-09-02 01:00:00+00:00,8.4336,,8.4336,8.4336,1
2017-09-02 01:30:00+00:00,,,,,0
2017-09-02 02:00:00+00:00,8.1728,,8.1728,8.1728,1
2017-09-02 02:30:00+00:00,,,,,0
2017-09-02 03:00:00+00:00,7.595340800000001,,7.595340800000001,7.595340800000001,1
2017-09-02 03:30:00+00:00,,,,,0
2017-09-02 04:00:00+00:00,7.034540800000001,,7.034540800000001,7.034540800000001,1
2017-09-02 04:30:00+00:00,,,,,0
2017-09-02 05:00:00+00:00,6.8936,,6.8936,6.8936,1
2017-09-02 05:30:00+00:00,,,,,0
2017-09-02 06:00:00+00:00,7.5672,,7.5672,7.5672,1
2017-09-02 06:30:00+00:00,,,,,0
2017-09-02 07:00:00+00:00,11.4342592,,11.4342592,11.4342592,1
2017-09-02 07:30:00+00:00,,,,,0
2017-09-02 08:00:00+00:00,14.8465408,,14.8465408,14.8465408,1
2017-09-02 08:30:00+00:00,,,,,0
2017-09-02 09:00:00+00:00,13.783859199999998,,13.783859199999998,13.783859199999998,1
2017-09-02 09:30:00+00:00,,,,,0
2017-09-02 10:00:00+00:00,14.1446592,,14.1446592,14.1446592,1
2017-09-02 10:30:00+00:00,,,,,0
2017-09-02 11:00:00+00:00,17.3048,,17.3048,17.3048,1
2017-09-02 11:30:00+00:00,,,,,0
2017-09-02 12:00:00+00:00,21.208940799999997,,21.208940799999997,21.208940799999997,1
2017-09-02 12:30:00+00:00,,,,,0
2017-09-02 13:00:00+00:00,23.626681599999998,,23.626681599999998,23.626681599999998,1
2017-09-02 13:30:00+00:00,,,,,0
2017-09-02 14:00:00+00:00,22.4904,,22.4904,22.4904,1
2017-09-02 14:30:00+00:00,,,,,0
2017-09-02 15:00:00+00:00,19.5034816,,19.5034816,19.5034816,1
2017-09-02 15:30:00+00:00,,,,,0
2017-09-02 16:00:00+00:00,17.478681599999998,,17.478681599999998,17.478681599999998,1
2017-09-02 16:30:00+00:00,,,,,0
2017-09-02 17:00:00+00:00,16.9944,,16.9944,16.9944,1
2017-09-02 17:30:00+00:00,,,,,0
2017-09-02 18:00:00+00:00,17.4738816,,17.4738816,17.4738816,1
2017-09-02 18:30:00+00:00,,,,,0
2017-09-02 19:00:00+00:00,17.6737856,,17.6737856,17.6737856,1
2017-09-02 19:30:00+00:00,,,,,0
2017-09-02 20:00:00+00:00,16.0832448,,16.0832448,16.0832448,1
2017-09-02 20:30:00+00:00,,,,,0
2017-09-02 21:00:00+00:00,13.225503999999999,,13.225503999999999,13.225503999999999,1
2017-09-02 21:30:00+00:00,,,,,0
2017-09-02 22:00:00+00:00,10.5210816,,10.5210816,10.5210816,1
2017-09-02 22:30:00+00:00,,,,,0
2017-09-02 23:00:00+00:00,9.747481600000002,,9.747481600000002,9.747481600000002,1
2017-09-02 23:30:00+00:00,,,,,0
2017-09-03 00:00:00+00:00,9.007481600000002,,9.007481600000002,9.007481600000002,1
2017-09-03 00:30:00+00:00,,,,,0
2017-09-03 01:00:00+00:00,8.0266816,,8.0266816,8.0266816,1
2017-09-03 01:30:00+00:00,,,,,0
2017-09-03 02:00:00+00:00,7.5450816000000005,,7.5450816000000005,7.5450816000000005,1
2017-09-03 02:30:00+00:00,,,,,0
2017-09-03 03:00:00+00:00,6.9705408,,6.9705408,6.9705408,1
2017-09-03 03:30:00+00:00,,,,,0
2017-09-03 04:00:00+00:00,6.5161408000000005,,6.5161408000000005,6.5161408000000005,1
2017-09-03 04:30:00+00:00,,,,,0
2017-09-03 05:00:00+00:00,5.9353408000000005,,5.9353408000000005,5.9353408000000005,1
2017-09-03 05:30:00+00:00,,,,,0
2017-09-03 06:00:00+00:00,6.4344,,6.4344,6.4344,1
2017-09-03 06:30:00+00:00,,,,,0
2017-09-03 07:00:00+00:00,9.578399999999998,,9.578399999999998,9.578399999999998,1
2017-09-03 07:30:00+00:00,,,,,0
2017-09-03 08:00:00+00:00,11.4536,,11.4536,11.4536,1
2017-09-03 08:30:00+00:00,,,,,0
2017-09-03 09:00:00+00:00,12.091859200000002,,12.091859200000002,12.091859200000002,1
2017-09-03 09:30:00+00:00,,,,,0
2017-09-03 10:00:00+00:00,12.8805184,,12.8805184,12.8805184,1
2017-09-03 10:30:00+00:00,,,,,0
2017-09-03 11:00:00+00:00,14.593459199999998,,14.593459199999998,14.593459199999998,1
2017-09-03 11:30:00+00:00,,,,,0
2017-09-03 12:00:00+00:00,17.251481599999998,,17.251481599999998,17.251481599999998,1
2017-09-03 12:30:00+00:00,,,,,0
2017-09-03 13:00:00+00:00,20.424422399999997,,20.424422399999997,20.424422399999997,1
2017-09-03 13:30:00+00:00,,,,,0
2017-09-03 14:00:00+00:00,22.4586816,,22.4586816,22.4586816,1
2017-09-03 14:30:00+00:00,,,,,0
2017-09-03 15:00:00+00:00,21.905503999999993,,21.905503999999993,21.905503999999993,1
2017-09-03 15:30:00+00:00,,,,,0
2017-09-03 16:00:00+00:00,19.9667264,,19.9667264,19.9667264,1
2017-09-03 16:30:00+00:00,,,,,0
2017-09-03 17:00:00+00:00,20.996422399999997,,20.996422399999997,20.996422399999997,1
2017-09-03 17:30:00+00:00,,,,,0
2017-09-03 18:00:00+00:00,21.548044799999996,,21.548044799999996,21.548044799999996,1
2017-09-03 18:30:00+00:00,,,,,0
2017-09-03 19:00:00+00:00,21.590585599999997,,21.590585599999997,21.590585599999997,1
2017-09-03 19:30:00+00:00,,,,,0
2017-09-03 20:00:00+00:00,17.7809856,,17.7809856,17.7809856,1
2017-09-03 20:30:00+00:00,,,,,0
2017-09-03 21:00:00+00:00,12.824044800000001,,12.824044800000001,12.824044800000001,1
2017-09-03 21:30:00+00:00,,,,,0
2017-09-03 22:00:00+00:00,10.237081600000002,,10.237081600000002,10.237081600000002,1
2017-09-03 22:30:00+00:00,,,,,0
2017-09-03 23:00:00+00:00,10.056659200000002,,10.056659200000002,10.056659200000002,1
2017-09-03 23:30:00+00:00,,,,,0
2017-09-04 00:00:00+00:00,9.6846592,,9.6846592,9.6846592,1
2017-09-04 00:30:00+00:00,,,,,0
2017-09-04 01:00:00+00:00,8.4089408,,8.4089408,8.4089408,1
2017-09-04 01:30:00+00:00,,,,,0
2017-09-04 02:00:00+00:00,7.7306816000000005,,7.7306816000000005,7.7306816000000005,1
2017-09-04 02:30:00+00:00,,,,,0
2017-09-04 03:00:00+00:00,7.5017408,,7.5017408,7.5017408,1
2017-09-04 03:30:00+00:00,,,,,0
2017-09-04 04:00:00+00:00,7.269881600000001,,7.269881600000001,7.269881600000001,1
2017-09-04 04:30:00+00:00,,,,,0
2017-09-04 05:00:00+00:00,6.801740800000001,,6.801740800000001,6.801740800000001,1
2017-09-04 05:30:00+00:00,,,,,0
2017-09-04 06:00:00+00:00,7.381740799999999,,7.381740799999999,7.381740799999999,1
2017-09-04 06:30:00+00:00,,,,,0
2017-09-04 07:00:00+00:00,10.2576,,10.2576,10.2576,1
2017-09-04 07:30:00+00:00,,,,,0
2017-09-04 08:00:00+00:00,12.274540799999999,,12.274540799999999,12.274540799999999,1
2017-09-04 08:30:00+00:00,,,,,0
2017-09-04 09:00:00+00:00,13.920800000000002,,13.920800000000002,13.920800000000002,1
2017-09-04 09:30:00+00:00,,,,,0
2017-09-04 10:00:00+00:00,16.3128,,16.3128,16.3128,1
2017-09-04 10:30:00+00:00,,,,,0
2017-09-04 11:00:00+00:00,17.1193408,,17.1193408,17.1193408,1
2017-09-04 11:30:00+00:00,,,,,0
2017-09-04 12:00:00+00:00,18.964,,18.964,18.964,1
2017-09-04 12:30:00+00:00,,,,,0
2017-09-04 13:00:00+00:00,22.138540799999998,,22.138540799999998,22.138540799999998,1
2017-09-04 13:30:00+00:00,,,,,0
2017-09-04 14:00:00+00:00,23.0369408,,23.0369408,23.0369408,1
2017-09-04 14:30:00+00:00,,,,,0
2017-09-04 15:00:00+00:00,21.8512,,21.8512,21.8512,1
2017-09-04 15:30:00+00:00,,,,,0
2017-09-04 16:00:00+00:00,21.343999999999998,,21.343999999999998,21.343999999999998,1
2017-09-04 16:30:00+00:00,,,,,0
2017-09-04 17:00:00+00:00,22.157599999999995,,22.157599999999995,22.157599999999995,1
2017-09-04 17:30:00+00:00,,,,,0
2017-09-04 18:00:00+00:00,22.309740799999997,,22.309740799999997,22.309740799999997,1
2017-09-04 18:30:00+00:00,,,,,0
2017-09-04 19:00:00+00:00,22.3778816,,22.3778816,22.3778816,1
2017-09-04 19:30:00+00:00,,,,,0
2017-09-04 20:00:00+00:00,20.0876224,,20.0876224,20.0876224,1
2017-09-04 20:30:00+00:00,,,,,0
2017-09-04 21:00:00+00:00,16.7034816,,16.7034816,16.7034816,1
2017-09-04 21:30:00+00:00,,,,,0
2017-09-04 22:00:00+00:00,12.804800000000002,,12.804800000000002,12.804800000000002,1
2017-09-04 22:30:00+00:00,,,,,0
2017-09-04 23:00:00+00:00,10.7722816,,10.7722816,10.7722816,1
2017-09-04 23:30:00+00:00,,,,,0
2017-09-05 00:00:00+00:00,8.8705408,,8.8705408,8.8705408,1
2017-09-05 00:30:00+00:00,,,,,0
2017-09-05 01:00:00+00:00,7.9225408,,7.9225408,7.9225408,1
2017-09-05 01:30:00+00:00,,,,,0
2017-09-05 02:00:00+00:00,7.857081600000001,,7.857081600000001,7.857081600000001,1
2017-09-05 02:30:00+00:00,,,,,0
2017-09-05 03:00:00+00:00,7.1526592,,7.1526592,7.1526592,1
2017-09-05 03:30:00+00:00,,,,,0
2017-09-05 04:00:00+00:00,6.766400000000001,,6.766400000000001,6.766400000000001,1
2017-09-05 04:30:00+00:00,,,,,0
2017-09-05 05:00:00+00:00,6.4353408,,6.4353408,6.4353408,1
2017-09-05 05:30:00+00:00,,,,,0
2017-09-05 06:00:00+00:00,7.1136,,7.1136,7.1136,1
2017-09-05 06:30:00+00:00,,,,,0
2017-09-05 07:00:00+00:00,10.2774592,,10.2774592,10.2774592,1
2017-09-05 07:30:00+00:00,,,,,0
2017-09-05 08:00:00+00:00,11.608140800000001,,11.608140800000001,11.608140800000001,1
2017-09-05 08:30:00+00:00,,,,,0
2017-09-05 09:00:00+00:00,12.628940799999999,,12.628940799999999,12.628940799999999,1
2017-09-05 09:30:00+00:00,,,,,0
2017-09-05 10:00:00+00:00,13.5318592,,13.5318592,13.5318592,1
2017-09-05 10:30:00+00:00,,,,,0
2017-09-05 11:00:00+00:00,14.9192,,14.9192,14.9192,1
2017-09-05 11:30:00+00:00,,,,,0
